species_name,genome_file_name,cds_file_name,original_name,cds_url,genome_url,proteome_url,source
umbelopsis_isabellina,umbelopsis_isabellina_genomic.fna,umbelopsis_isabellina_cds.fna,umbelopsis_isabellina,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016758905.1/download?include_annotation_type=CDS_FASTA"" --output umbelopsis_isabellina_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016758905.1/download?include_annotation_type=GENOME_FASTA"" --output umbelopsis_isabellina_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016758905.1/download?include_annotation_type=PROT_FASTA"" --output umbelopsis_isabellina_prot_download.zip",NCBI
komagataella_phaffii,komagataella_phaffii_genomic.fna,komagataella_phaffii_cds.fna,komagataella_phaffii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000027005.1/download?include_annotation_type=CDS_FASTA"" --output komagataella_phaffii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000027005.1/download?include_annotation_type=GENOME_FASTA"" --output komagataella_phaffii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000027005.1/download?include_annotation_type=PROT_FASTA"" --output komagataella_phaffii_prot_download.zip",NCBI
amanita_muscaria,amanita_muscaria_genomic.fna,amanita_muscaria_cds.fna,amanita_muscaria,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827485.1/download?include_annotation_type=CDS_FASTA"" --output amanita_muscaria_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827485.1/download?include_annotation_type=GENOME_FASTA"" --output amanita_muscaria_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827485.1/download?include_annotation_type=PROT_FASTA"" --output amanita_muscaria_prot_download.zip",NCBI
rhizophagus_irregularis,rhizophagus_irregularis_genomic.fna,rhizophagus_irregularis_cds.fna,rhizophagus_irregularis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000439145.1/download?include_annotation_type=CDS_FASTA"" --output rhizophagus_irregularis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000439145.1/download?include_annotation_type=GENOME_FASTA"" --output rhizophagus_irregularis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000439145.1/download?include_annotation_type=PROT_FASTA"" --output rhizophagus_irregularis_prot_download.zip",NCBI
nadsonia_fulvescens,nadsonia_fulvescens_genomic.fna,nadsonia_fulvescens_cds.fna,nadsonia_fulvescens,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001661315.1/download?include_annotation_type=CDS_FASTA"" --output nadsonia_fulvescens_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001661315.1/download?include_annotation_type=GENOME_FASTA"" --output nadsonia_fulvescens_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001661315.1/download?include_annotation_type=PROT_FASTA"" --output nadsonia_fulvescens_prot_download.zip",NCBI
serendipita_vermifera,serendipita_vermifera_genomic.fna,serendipita_vermifera_cds.fna,serendipita_vermifera,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827415.1/download?include_annotation_type=CDS_FASTA"" --output serendipita_vermifera_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827415.1/download?include_annotation_type=GENOME_FASTA"" --output serendipita_vermifera_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827415.1/download?include_annotation_type=PROT_FASTA"" --output serendipita_vermifera_prot_download.zip",NCBI
colletotrichum_gloeosporioides,colletotrichum_gloeosporioides_genomic.fna,colletotrichum_gloeosporioides_cds.fna,colletotrichum_gloeosporioides,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011800055.1/download?include_annotation_type=CDS_FASTA"" --output colletotrichum_gloeosporioides_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011800055.1/download?include_annotation_type=GENOME_FASTA"" --output colletotrichum_gloeosporioides_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011800055.1/download?include_annotation_type=PROT_FASTA"" --output colletotrichum_gloeosporioides_prot_download.zip",NCBI
lentinus_tigrinus,lentinus_tigrinus_genomic.fna,lentinus_tigrinus_cds.fna,lentinus_tigrinus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003813185.1/download?include_annotation_type=CDS_FASTA"" --output lentinus_tigrinus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003813185.1/download?include_annotation_type=GENOME_FASTA"" --output lentinus_tigrinus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003813185.1/download?include_annotation_type=PROT_FASTA"" --output lentinus_tigrinus_prot_download.zip",NCBI
cryptococcus_depauperatus,cryptococcus_depauperatus_genomic.fna,cryptococcus_depauperatus_cds.fna,cryptococcus_depauperatus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001720245.1/download?include_annotation_type=CDS_FASTA"" --output cryptococcus_depauperatus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001720245.1/download?include_annotation_type=GENOME_FASTA"" --output cryptococcus_depauperatus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001720245.1/download?include_annotation_type=PROT_FASTA"" --output cryptococcus_depauperatus_prot_download.zip",NCBI
cryptococcus_amylolentus,cryptococcus_amylolentus_genomic.fna,cryptococcus_amylolentus_cds.fna,cryptococcus_amylolentus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001720205.1/download?include_annotation_type=CDS_FASTA"" --output cryptococcus_amylolentus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001720205.1/download?include_annotation_type=GENOME_FASTA"" --output cryptococcus_amylolentus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001720205.1/download?include_annotation_type=PROT_FASTA"" --output cryptococcus_amylolentus_prot_download.zip",NCBI
kwoniella_heveanensis,kwoniella_heveanensis_genomic.fna,kwoniella_heveanensis_cds.fna,kwoniella_heveanensis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000507405.3/download?include_annotation_type=CDS_FASTA"" --output kwoniella_heveanensis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000507405.3/download?include_annotation_type=GENOME_FASTA"" --output kwoniella_heveanensis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000507405.3/download?include_annotation_type=PROT_FASTA"" --output kwoniella_heveanensis_prot_download.zip",NCBI
trichosporon_asahii,trichosporon_asahii_genomic.fna,trichosporon_asahii_cds.fna,trichosporon_asahii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000293215.1/download?include_annotation_type=CDS_FASTA"" --output trichosporon_asahii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000293215.1/download?include_annotation_type=GENOME_FASTA"" --output trichosporon_asahii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000293215.1/download?include_annotation_type=PROT_FASTA"" --output trichosporon_asahii_prot_download.zip",NCBI
cyberlindnera_jadinii,cyberlindnera_jadinii_genomic.fna,cyberlindnera_jadinii_cds.fna,cyberlindnera_jadinii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001661405.1/download?include_annotation_type=CDS_FASTA"" --output cyberlindnera_jadinii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001661405.1/download?include_annotation_type=GENOME_FASTA"" --output cyberlindnera_jadinii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001661405.1/download?include_annotation_type=PROT_FASTA"" --output cyberlindnera_jadinii_prot_download.zip",NCBI
aureobasidium_pullulans,aureobasidium_pullulans_genomic.fna,aureobasidium_pullulans_cds.fna,aureobasidium_pullulans,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000721785.1/download?include_annotation_type=CDS_FASTA"" --output aureobasidium_pullulans_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000721785.1/download?include_annotation_type=GENOME_FASTA"" --output aureobasidium_pullulans_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000721785.1/download?include_annotation_type=PROT_FASTA"" --output aureobasidium_pullulans_prot_download.zip",NCBI
fusarium_fujikuroi,fusarium_fujikuroi_genomic.fna,fusarium_fujikuroi_cds.fna,fusarium_fujikuroi,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_900079805.1/download?include_annotation_type=CDS_FASTA"" --output fusarium_fujikuroi_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_900079805.1/download?include_annotation_type=GENOME_FASTA"" --output fusarium_fujikuroi_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_900079805.1/download?include_annotation_type=PROT_FASTA"" --output fusarium_fujikuroi_prot_download.zip",NCBI
pyricularia_grisea,pyricularia_grisea_genomic.fna,pyricularia_grisea_cds.fna,pyricularia_grisea,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_004355905.1/download?include_annotation_type=CDS_FASTA"" --output pyricularia_grisea_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_004355905.1/download?include_annotation_type=GENOME_FASTA"" --output pyricularia_grisea_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_004355905.1/download?include_annotation_type=PROT_FASTA"" --output pyricularia_grisea_prot_download.zip",NCBI
daldinia_eschscholtzii,daldinia_eschscholtzii_genomic.fna,daldinia_eschscholtzii_cds.fna,daldinia_eschscholtzii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022478725.1/download?include_annotation_type=CDS_FASTA"" --output daldinia_eschscholtzii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022478725.1/download?include_annotation_type=GENOME_FASTA"" --output daldinia_eschscholtzii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022478725.1/download?include_annotation_type=PROT_FASTA"" --output daldinia_eschscholtzii_prot_download.zip",NCBI
exserohilum_turcicum,exserohilum_turcicum_genomic.fna,exserohilum_turcicum_cds.fna,exserohilum_turcicum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000359705.1/download?include_annotation_type=CDS_FASTA"" --output exserohilum_turcicum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000359705.1/download?include_annotation_type=GENOME_FASTA"" --output exserohilum_turcicum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000359705.1/download?include_annotation_type=PROT_FASTA"" --output exserohilum_turcicum_prot_download.zip",NCBI
candida_orthopsilosis,candida_orthopsilosis_genomic.fna,candida_orthopsilosis_cds.fna,candida_orthopsilosis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000315875.1/download?include_annotation_type=CDS_FASTA"" --output candida_orthopsilosis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000315875.1/download?include_annotation_type=GENOME_FASTA"" --output candida_orthopsilosis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000315875.1/download?include_annotation_type=PROT_FASTA"" --output candida_orthopsilosis_prot_download.zip",NCBI
glarea_lozoyensis,glarea_lozoyensis_genomic.fna,glarea_lozoyensis_cds.fna,glarea_lozoyensis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000409485.1/download?include_annotation_type=CDS_FASTA"" --output glarea_lozoyensis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000409485.1/download?include_annotation_type=GENOME_FASTA"" --output glarea_lozoyensis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000409485.1/download?include_annotation_type=PROT_FASTA"" --output glarea_lozoyensis_prot_download.zip",NCBI
pochonia_chlamydosporia,pochonia_chlamydosporia_genomic.fna,pochonia_chlamydosporia_cds.fna,pochonia_chlamydosporia,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001653235.2/download?include_annotation_type=CDS_FASTA"" --output pochonia_chlamydosporia_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001653235.2/download?include_annotation_type=GENOME_FASTA"" --output pochonia_chlamydosporia_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001653235.2/download?include_annotation_type=PROT_FASTA"" --output pochonia_chlamydosporia_prot_download.zip",NCBI
kluyveromyces_marxianus,kluyveromyces_marxianus_genomic.fna,kluyveromyces_marxianus_cds.fna,kluyveromyces_marxianus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001417885.1/download?include_annotation_type=CDS_FASTA"" --output kluyveromyces_marxianus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001417885.1/download?include_annotation_type=GENOME_FASTA"" --output kluyveromyces_marxianus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001417885.1/download?include_annotation_type=PROT_FASTA"" --output kluyveromyces_marxianus_prot_download.zip",NCBI
sporisorium_reilianum,sporisorium_reilianum_genomic.fna,sporisorium_reilianum_cds.fna,sporisorium_reilianum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_900162835.1/download?include_annotation_type=CDS_FASTA"" --output sporisorium_reilianum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_900162835.1/download?include_annotation_type=GENOME_FASTA"" --output sporisorium_reilianum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_900162835.1/download?include_annotation_type=PROT_FASTA"" --output sporisorium_reilianum_prot_download.zip",NCBI
cronartium_quercuum,cronartium_quercuum_genomic.fna,cronartium_quercuum_cds.fna,cronartium_quercuum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015951145.1/download?include_annotation_type=CDS_FASTA"" --output cronartium_quercuum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015951145.1/download?include_annotation_type=GENOME_FASTA"" --output cronartium_quercuum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015951145.1/download?include_annotation_type=PROT_FASTA"" --output cronartium_quercuum_prot_download.zip",NCBI
