species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
rhodotorula_toruloides,rhodotorula_toruloides_genomic.fna,rhodotorula_toruloides_cds_from_gff.fna,rhodotorula_toruloides.gff,rhodotorula_toruloides,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000320785.1/download?include_annotation_type=CDS_FASTA"" --output rhodotorula_toruloides_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000320785.1/download?include_annotation_type=GENOME_FASTA"" --output rhodotorula_toruloides_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000320785.1/download?include_annotation_type=PROT_FASTA"" --output rhodotorula_toruloides_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000320785.1/download?include_annotation_type=GENOME_GFF"" --output rhodotorula_toruloides_gff_download.zip",NCBI,
brettanomyces_bruxellensis,brettanomyces_bruxellensis_genomic.fna,brettanomyces_bruxellensis_cds_from_gff.fna,brettanomyces_bruxellensis.gff,brettanomyces_bruxellensis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011074885.1/download?include_annotation_type=CDS_FASTA"" --output brettanomyces_bruxellensis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011074885.1/download?include_annotation_type=GENOME_FASTA"" --output brettanomyces_bruxellensis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011074885.1/download?include_annotation_type=PROT_FASTA"" --output brettanomyces_bruxellensis_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011074885.1/download?include_annotation_type=GENOME_GFF"" --output brettanomyces_bruxellensis_gff_download.zip",NCBI,
puccinia_triticina,puccinia_triticina_genomic.fna,puccinia_triticina_cds_from_gff.fna,puccinia_triticina.gff,puccinia_triticina,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_026914185.1/download?include_annotation_type=CDS_FASTA"" --output puccinia_triticina_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_026914185.1/download?include_annotation_type=GENOME_FASTA"" --output puccinia_triticina_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_026914185.1/download?include_annotation_type=PROT_FASTA"" --output puccinia_triticina_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_026914185.1/download?include_annotation_type=GENOME_GFF"" --output puccinia_triticina_gff_download.zip",NCBI,
botrytis_cinerea,botrytis_cinerea_genomic.fna,botrytis_cinerea_cds_from_gff.fna,botrytis_cinerea.gff,botrytis_cinerea,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143535.2/download?include_annotation_type=CDS_FASTA"" --output botrytis_cinerea_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143535.2/download?include_annotation_type=GENOME_FASTA"" --output botrytis_cinerea_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143535.2/download?include_annotation_type=PROT_FASTA"" --output botrytis_cinerea_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143535.2/download?include_annotation_type=GENOME_GFF"" --output botrytis_cinerea_gff_download.zip",NCBI,
schizophyllum_commune,schizophyllum_commune_genomic.fna,schizophyllum_commune_cds_from_gff.fna,schizophyllum_commune.gff,schizophyllum_commune,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143185.2/download?include_annotation_type=CDS_FASTA"" --output schizophyllum_commune_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143185.2/download?include_annotation_type=GENOME_FASTA"" --output schizophyllum_commune_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143185.2/download?include_annotation_type=PROT_FASTA"" --output schizophyllum_commune_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143185.2/download?include_annotation_type=GENOME_GFF"" --output schizophyllum_commune_gff_download.zip",NCBI,
yarrowia_lipolytica,yarrowia_lipolytica_genomic.fna,yarrowia_lipolytica_cds_from_gff.fna,yarrowia_lipolytica.gff,yarrowia_lipolytica,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000002525.2/download?include_annotation_type=CDS_FASTA"" --output yarrowia_lipolytica_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000002525.2/download?include_annotation_type=GENOME_FASTA"" --output yarrowia_lipolytica_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000002525.2/download?include_annotation_type=PROT_FASTA"" --output yarrowia_lipolytica_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000002525.2/download?include_annotation_type=GENOME_GFF"" --output yarrowia_lipolytica_gff_download.zip",NCBI,
trichophyton_interdigitale,trichophyton_interdigitale_genomic.fna,trichophyton_interdigitale_cds_from_gff.fna,trichophyton_interdigitale.gff,trichophyton_interdigitale,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_019359935.1/download?include_annotation_type=CDS_FASTA"" --output trichophyton_interdigitale_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_019359935.1/download?include_annotation_type=GENOME_FASTA"" --output trichophyton_interdigitale_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_019359935.1/download?include_annotation_type=PROT_FASTA"" --output trichophyton_interdigitale_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_019359935.1/download?include_annotation_type=GENOME_GFF"" --output trichophyton_interdigitale_gff_download.zip",NCBI,
aspergillus_luchuensis,aspergillus_luchuensis_genomic.fna,aspergillus_luchuensis_cds_from_gff.fna,aspergillus_luchuensis.gff,aspergillus_luchuensis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_016861625.1/download?include_annotation_type=CDS_FASTA"" --output aspergillus_luchuensis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_016861625.1/download?include_annotation_type=GENOME_FASTA"" --output aspergillus_luchuensis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_016861625.1/download?include_annotation_type=PROT_FASTA"" --output aspergillus_luchuensis_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_016861625.1/download?include_annotation_type=GENOME_GFF"" --output aspergillus_luchuensis_gff_download.zip",NCBI,
umbelopsis_isabellina,umbelopsis_isabellina_genomic.fna,umbelopsis_isabellina_cds_from_gff.fna,umbelopsis_isabellina.gff,umbelopsis_isabellina,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016758905.1/download?include_annotation_type=CDS_FASTA"" --output umbelopsis_isabellina_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016758905.1/download?include_annotation_type=GENOME_FASTA"" --output umbelopsis_isabellina_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016758905.1/download?include_annotation_type=PROT_FASTA"" --output umbelopsis_isabellina_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016758905.1/download?include_annotation_type=GENOME_GFF"" --output umbelopsis_isabellina_gff_download.zip",NCBI,
komagataella_phaffii,komagataella_phaffii_genomic.fna,komagataella_phaffii_cds_from_gff.fna,komagataella_phaffii.gff,komagataella_phaffii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000027005.1/download?include_annotation_type=CDS_FASTA"" --output komagataella_phaffii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000027005.1/download?include_annotation_type=GENOME_FASTA"" --output komagataella_phaffii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000027005.1/download?include_annotation_type=PROT_FASTA"" --output komagataella_phaffii_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000027005.1/download?include_annotation_type=GENOME_GFF"" --output komagataella_phaffii_gff_download.zip",NCBI,
amanita_muscaria,amanita_muscaria_genomic.fna,amanita_muscaria_cds_from_gff.fna,amanita_muscaria.gff,amanita_muscaria,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827485.1/download?include_annotation_type=CDS_FASTA"" --output amanita_muscaria_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827485.1/download?include_annotation_type=GENOME_FASTA"" --output amanita_muscaria_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827485.1/download?include_annotation_type=PROT_FASTA"" --output amanita_muscaria_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827485.1/download?include_annotation_type=GENOME_GFF"" --output amanita_muscaria_gff_download.zip",NCBI,
rhizophagus_irregularis,rhizophagus_irregularis_genomic.fna,rhizophagus_irregularis_cds_from_gff.fna,rhizophagus_irregularis.gff,rhizophagus_irregularis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000439145.1/download?include_annotation_type=CDS_FASTA"" --output rhizophagus_irregularis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000439145.1/download?include_annotation_type=GENOME_FASTA"" --output rhizophagus_irregularis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000439145.1/download?include_annotation_type=PROT_FASTA"" --output rhizophagus_irregularis_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000439145.1/download?include_annotation_type=GENOME_GFF"" --output rhizophagus_irregularis_gff_download.zip",NCBI,
nadsonia_fulvescens,nadsonia_fulvescens_genomic.fna,nadsonia_fulvescens_cds_from_gff.fna,nadsonia_fulvescens.gff,nadsonia_fulvescens,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001661315.1/download?include_annotation_type=CDS_FASTA"" --output nadsonia_fulvescens_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001661315.1/download?include_annotation_type=GENOME_FASTA"" --output nadsonia_fulvescens_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001661315.1/download?include_annotation_type=PROT_FASTA"" --output nadsonia_fulvescens_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001661315.1/download?include_annotation_type=GENOME_GFF"" --output nadsonia_fulvescens_gff_download.zip",NCBI,
serendipita_vermifera,serendipita_vermifera_genomic.fna,serendipita_vermifera_cds_from_gff.fna,serendipita_vermifera.gff,serendipita_vermifera,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827415.1/download?include_annotation_type=CDS_FASTA"" --output serendipita_vermifera_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827415.1/download?include_annotation_type=GENOME_FASTA"" --output serendipita_vermifera_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827415.1/download?include_annotation_type=PROT_FASTA"" --output serendipita_vermifera_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827415.1/download?include_annotation_type=GENOME_GFF"" --output serendipita_vermifera_gff_download.zip",NCBI,
colletotrichum_gloeosporioides,colletotrichum_gloeosporioides_genomic.fna,colletotrichum_gloeosporioides_cds_from_gff.fna,colletotrichum_gloeosporioides.gff,colletotrichum_gloeosporioides,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011800055.1/download?include_annotation_type=CDS_FASTA"" --output colletotrichum_gloeosporioides_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011800055.1/download?include_annotation_type=GENOME_FASTA"" --output colletotrichum_gloeosporioides_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011800055.1/download?include_annotation_type=PROT_FASTA"" --output colletotrichum_gloeosporioides_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_011800055.1/download?include_annotation_type=GENOME_GFF"" --output colletotrichum_gloeosporioides_gff_download.zip",NCBI,
lentinus_tigrinus,lentinus_tigrinus_genomic.fna,lentinus_tigrinus_cds_from_gff.fna,lentinus_tigrinus.gff,lentinus_tigrinus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003813185.1/download?include_annotation_type=CDS_FASTA"" --output lentinus_tigrinus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003813185.1/download?include_annotation_type=GENOME_FASTA"" --output lentinus_tigrinus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003813185.1/download?include_annotation_type=PROT_FASTA"" --output lentinus_tigrinus_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003813185.1/download?include_annotation_type=GENOME_GFF"" --output lentinus_tigrinus_gff_download.zip",NCBI,
cryptococcus_depauperatus,cryptococcus_depauperatus_genomic.fna,cryptococcus_depauperatus_cds_from_gff.fna,cryptococcus_depauperatus.gff,cryptococcus_depauperatus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001720245.1/download?include_annotation_type=CDS_FASTA"" --output cryptococcus_depauperatus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001720245.1/download?include_annotation_type=GENOME_FASTA"" --output cryptococcus_depauperatus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001720245.1/download?include_annotation_type=PROT_FASTA"" --output cryptococcus_depauperatus_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_001720245.1/download?include_annotation_type=GENOME_GFF"" --output cryptococcus_depauperatus_gff_download.zip",NCBI,
cryptococcus_amylolentus,cryptococcus_amylolentus_genomic.fna,cryptococcus_amylolentus_cds_from_gff.fna,cryptococcus_amylolentus.gff,cryptococcus_amylolentus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001720205.1/download?include_annotation_type=CDS_FASTA"" --output cryptococcus_amylolentus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001720205.1/download?include_annotation_type=GENOME_FASTA"" --output cryptococcus_amylolentus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001720205.1/download?include_annotation_type=PROT_FASTA"" --output cryptococcus_amylolentus_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001720205.1/download?include_annotation_type=GENOME_GFF"" --output cryptococcus_amylolentus_gff_download.zip",NCBI,
